11-08-2025 08:35:13 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 02:51:20 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 02:52:21 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 02:53:22 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 02:54:23 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 02:55:24 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 02:56:25 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 02:57:26 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 02:58:27 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 02:59:28 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:00:29 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 03:01:30 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 03:02:31 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 03:03:32 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:04:33 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:05:34 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:06:35 | hqaz-merwebprd1 | En línea | Latencia: 77.0 ms
13-08-2025 03:07:36 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 03:08:37 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:09:38 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:10:39 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:11:40 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 03:12:41 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 03:13:42 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:14:43 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:15:44 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:16:45 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 03:17:46 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:18:47 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:19:48 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:20:49 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:21:50 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:22:51 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:23:52 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:24:53 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:25:54 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:26:55 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 03:27:56 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:28:57 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:29:58 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
13-08-2025 03:30:59 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:32:00 | hqaz-merwebprd1 | En línea | Latencia: 79.0 ms
13-08-2025 03:33:01 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:34:02 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:35:03 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 03:36:04 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:37:05 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
13-08-2025 03:38:06 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:39:07 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:40:08 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 03:41:09 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:42:10 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
13-08-2025 03:43:11 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:44:12 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:45:13 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:46:14 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:47:15 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 03:48:16 | hqaz-merwebprd1 | En línea | Latencia: 76.0 ms
13-08-2025 03:49:17 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:50:18 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:51:19 | hqaz-merwebprd1 | En línea | Latencia: 80.0 ms
13-08-2025 03:52:20 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:53:21 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:54:22 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 03:55:23 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 03:56:24 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 03:57:25 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:58:26 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 03:59:27 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
13-08-2025 04:00:28 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:01:29 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:02:30 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:03:42 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:04:43 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 04:05:44 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:06:45 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:07:46 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:08:47 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:09:48 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:10:49 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 04:11:50 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:12:51 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:13:52 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 04:14:53 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:15:54 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:16:55 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:17:56 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:18:57 | hqaz-merwebprd1 | En línea | Latencia: 87.0 ms
13-08-2025 04:19:58 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:20:59 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:22:00 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:23:01 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:24:02 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:25:03 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:26:04 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:27:05 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:28:06 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:29:07 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:30:08 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:31:09 | hqaz-merwebprd1 | En línea | Latencia: 78.0 ms
13-08-2025 04:32:10 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:33:11 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:34:12 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:35:13 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:36:14 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 04:37:15 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:38:16 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:39:17 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 04:40:18 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
13-08-2025 04:41:19 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:42:20 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:43:21 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:44:22 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:45:23 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:46:24 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:47:25 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:48:26 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:49:27 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 04:50:28 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:51:29 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 04:52:30 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:53:31 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:54:32 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 04:55:33 | hqaz-merwebprd1 | En línea | Latencia: 85.0 ms
13-08-2025 04:56:34 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 04:57:35 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 04:58:36 | hqaz-merwebprd1 | En línea | Latencia: 90.0 ms
13-08-2025 04:59:37 | hqaz-merwebprd1 | En línea | Latencia: 76.0 ms
13-08-2025 05:00:38 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 05:01:39 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 05:02:40 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 05:03:41 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:04:42 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:05:43 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:06:44 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 05:07:45 | hqaz-merwebprd1 | En línea | Latencia: 79.0 ms
13-08-2025 05:08:46 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:09:58 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:10:59 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 05:12:02 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 05:13:03 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 05:14:04 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:15:05 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:16:06 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:17:07 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:18:08 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:19:09 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:20:10 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:21:11 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 05:22:12 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:23:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
13-08-2025 05:24:14 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:25:15 | hqaz-merwebprd1 | En línea | Latencia: 83.0 ms
13-08-2025 05:26:16 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 05:27:17 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:28:19 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:29:20 | hqaz-merwebprd1 | En línea | Latencia: 79.0 ms
13-08-2025 05:30:21 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 05:31:22 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:32:23 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:33:24 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 05:34:25 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:35:26 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
13-08-2025 05:36:27 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 05:37:28 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:38:29 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
13-08-2025 05:39:30 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 05:40:31 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:41:32 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 05:42:32 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:43:33 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:44:34 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:45:35 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 05:46:36 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:47:38 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:48:39 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:49:40 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:50:41 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:51:42 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:52:43 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:53:44 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 05:54:45 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:55:46 | hqaz-merwebprd1 | En línea | Latencia: 78.0 ms
13-08-2025 05:56:47 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:57:48 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 05:58:49 | hqaz-merwebprd1 | En línea | Latencia: 77.0 ms
13-08-2025 05:59:50 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:00:51 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:01:52 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:02:53 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:03:54 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:04:55 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
13-08-2025 06:05:56 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:06:57 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:07:58 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 06:08:59 | hqaz-merwebprd1 | En línea | Latencia: 100.0 ms
13-08-2025 06:10:00 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 06:11:01 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:12:02 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
13-08-2025 06:13:03 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 06:14:04 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:15:05 | hqaz-merwebprd1 | En línea | Latencia: 80.0 ms
13-08-2025 06:16:06 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:17:07 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:18:08 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:19:09 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:20:10 | hqaz-merwebprd1 | En línea | Latencia: 78.0 ms
13-08-2025 06:21:11 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:22:12 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:23:13 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:24:14 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:25:15 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:26:16 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 06:27:17 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:28:18 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:29:19 | hqaz-merwebprd1 | En línea | Latencia: 80.0 ms
13-08-2025 06:30:20 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:31:21 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:32:22 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 06:33:23 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:34:24 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:35:25 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:36:26 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:37:27 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 06:38:28 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:39:29 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 06:40:30 | hqaz-merwebprd1 | En línea | Latencia: 77.0 ms
13-08-2025 06:41:31 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 06:42:32 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:43:33 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 06:44:34 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:45:35 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:46:36 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:47:37 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:48:38 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:49:39 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:50:40 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:51:41 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
13-08-2025 06:52:42 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 06:53:53 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
13-08-2025 06:54:54 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:55:55 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 06:56:56 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 06:57:57 | hqaz-merwebprd1 | En línea | Latencia: 84.0 ms
13-08-2025 06:59:09 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:00:10 | hqaz-merwebprd1 | En línea | Latencia: 92.0 ms
13-08-2025 07:01:11 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 07:02:12 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:03:13 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:04:14 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:05:15 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:06:16 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:07:17 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:08:18 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:09:19 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:10:20 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:11:21 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:12:22 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:13:23 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:14:24 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:15:25 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:16:26 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
13-08-2025 07:17:27 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:18:28 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:19:29 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:20:30 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:21:32 | hqaz-merwebprd1 | En línea | Latencia: 81.0 ms
13-08-2025 07:22:33 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:23:34 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:24:35 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:25:36 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:26:37 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:27:38 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 07:28:39 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:29:40 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:30:41 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:31:42 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:32:44 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:33:45 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:34:46 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:35:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
13-08-2025 07:36:48 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 07:37:49 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:38:50 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:39:51 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:40:52 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:41:53 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:42:55 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:43:56 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:44:57 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:45:58 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:46:59 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:48:01 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:49:02 | hqaz-merwebprd1 | En línea | Latencia: 90.0 ms
13-08-2025 07:50:03 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
13-08-2025 07:51:04 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:52:05 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:53:06 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:54:07 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:55:08 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:56:09 | hqaz-merwebprd1 | En línea | Latencia: 76.0 ms
13-08-2025 07:57:11 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 07:58:12 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 07:59:13 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 08:00:14 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 08:01:15 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 08:02:16 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
13-08-2025 08:03:17 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 08:04:30 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 08:05:31 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 08:06:32 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
13-08-2025 08:07:33 | hqaz-merwebprd1 | En línea | Latencia: 71.0 ms
13-08-2025 08:08:34 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 08:09:36 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 08:10:37 | hqaz-merwebprd1 | En línea | Latencia: 88.0 ms
13-08-2025 08:11:38 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
13-08-2025 08:12:39 | hqaz-merwebprd1 | En línea | Latencia: 70.0 ms
13-08-2025 08:13:40 | hqaz-merwebprd1 | En línea | Latencia: 69.0 ms
